name,followers,likes,comments,growth_rate,engagement_rate,account_age_days,fraud_risk_score,vetting_action,predicted_fraud,novel_pattern_flag
influencer_302,282720,3156,58,1.82,1.12,1298,0.3,APPROVE - Low fraud risk,0,
influencer_303,230688,958,24,0.53,0.42,810,14.3,APPROVE - Low fraud risk,0,
influencer_304,949924,25234,1658,2.91,2.66,161,0.6,APPROVE - Low fraud risk,0,
influencer_305,103320,2649,84,3.58,2.56,1610,0.0,APPROVE - Low fraud risk,0,
influencer_306,774790,87,5,29.46,0.01,384,100.0,REJECT - High fraud risk,1,
influencer_307,993610,866,22,28.35,0.09,562,100.0,REJECT - High fraud risk,1,
influencer_308,3356354,180450,4023,4.08,5.38,1772,0.2,APPROVE - Low fraud risk,0,
influencer_309,468698,12979,395,1.11,2.77,477,0.0,APPROVE - Low fraud risk,0,
influencer_310,573278,16588,1169,5.74,2.89,1891,0.0,APPROVE - Low fraud risk,0,
influencer_311,606840,27380,1141,2.76,4.51,1766,0.0,APPROVE - Low fraud risk,0,
influencer_312,4091081,69309,3029,7.78,1.69,1091,1.8,APPROVE - Low fraud risk,0,
influencer_313,1994020,62154,2793,-1.1,3.12,1499,0.2,APPROVE - Low fraud risk,0,
influencer_314,702626,10853,5816,6.28,1.54,837,96.4,REJECT - High fraud risk,1,
influencer_315,631854,22766,1399,-5.21,3.6,613,0.0,APPROVE - Low fraud risk,0,
influencer_316,392108,11131,776,3.75,2.84,1069,0.0,APPROVE - Low fraud risk,0,
influencer_317,281922,11746,559,-0.11,4.17,1474,0.0,APPROVE - Low fraud risk,0,
influencer_318,152308,3579,207,0.57,2.35,1022,0.0,APPROVE - Low fraud risk,0,
influencer_319,155669,6407,2907,14.19,4.12,729,99.3,REJECT - High fraud risk,1,
influencer_320,101794,3827,190,10.38,3.76,489,1.5,APPROVE - Low fraud risk,0,
influencer_321,359241,13326,5350,16.96,3.71,85,99.3,REJECT - High fraud risk,1,
influencer_322,5000000,99359,3748,0.49,1.99,1442,0.2,APPROVE - Low fraud risk,0,
influencer_323,139802,1364,59,2.8,0.98,705,0.3,APPROVE - Low fraud risk,0,
influencer_324,551797,9525,395,1.54,1.73,1590,0.0,APPROVE - Low fraud risk,0,
influencer_325,1466134,47038,1079,-4.04,3.21,569,0.0,APPROVE - Low fraud risk,0,
influencer_326,281090,8164,400,2.04,2.9,1425,0.0,APPROVE - Low fraud risk,0,
influencer_327,220732,6204,371,2.91,2.81,1967,0.0,APPROVE - Low fraud risk,0,
influencer_328,243325,6491,432,5.63,2.67,865,0.3,APPROVE - Low fraud risk,0,
influencer_329,669092,9909,623,5.71,1.48,743,0.5,APPROVE - Low fraud risk,0,
influencer_330,1301698,14990,863,5.26,1.15,177,0.8,APPROVE - Low fraud risk,0,
influencer_331,316546,13373,698,2.84,4.22,283,0.1,APPROVE - Low fraud risk,0,
influencer_332,323394,14243,817,1.0,4.4,957,0.0,APPROVE - Low fraud risk,0,
influencer_333,389329,10406,345,2.12,2.67,863,0.3,APPROVE - Low fraud risk,0,
influencer_334,887482,13705,877,-3.03,1.54,1137,0.0,APPROVE - Low fraud risk,0,
influencer_335,366793,13130,353,-1.05,3.58,919,0.0,APPROVE - Low fraud risk,0,
influencer_336,461593,20369,706,6.65,4.41,501,0.1,APPROVE - Low fraud risk,0,
influencer_337,1483593,57533,3109,1.75,3.88,1766,0.2,APPROVE - Low fraud risk,0,
influencer_338,315593,4068,160,4.46,1.29,1995,0.0,APPROVE - Low fraud risk,0,
influencer_339,333899,5455,308,5.73,1.63,932,0.3,APPROVE - Low fraud risk,0,
influencer_340,159662,2887,156,7.72,1.81,104,1.5,APPROVE - Low fraud risk,0,
influencer_341,58679,1743,57,-7.51,2.97,1373,0.3,APPROVE - Low fraud risk,0,
influencer_342,845437,16928,734,3.97,2.0,1550,0.0,APPROVE - Low fraud risk,0,
influencer_343,42526,965,39,1.99,2.27,1337,0.0,APPROVE - Low fraud risk,0,
influencer_344,190006,7306,543,5.17,3.85,1276,0.0,APPROVE - Low fraud risk,0,
influencer_345,528436,18789,1222,5.67,3.56,1974,0.0,APPROVE - Low fraud risk,0,
influencer_346,878192,28043,1174,8.0,3.19,215,0.2,APPROVE - Low fraud risk,0,
influencer_347,589010,17642,6230,-2.07,3.0,243,97.2,REJECT - High fraud risk,1,
influencer_348,50461,1251,24,-2.17,2.48,1964,0.0,APPROVE - Low fraud risk,0,
influencer_349,1088858,36382,1531,9.03,3.34,618,1.2,APPROVE - Low fraud risk,0,
influencer_350,264271,6524,343,10.41,2.47,862,4.8,APPROVE - Low fraud risk,0,
influencer_351,515567,14336,549,3.22,2.78,1481,0.0,APPROVE - Low fraud risk,0,
influencer_352,564397,14833,565,2.77,2.63,1424,0.0,APPROVE - Low fraud risk,0,
influencer_353,292892,7735,456,8.93,2.64,1443,0.3,APPROVE - Low fraud risk,0,
influencer_354,335315,3317,161,7.53,0.99,1706,0.9,APPROVE - Low fraud risk,0,
influencer_355,623941,14887,10253,-10.0,2.39,984,98.7,REJECT - High fraud risk,1,
influencer_356,2962569,36452,1217,6.25,1.23,769,1.8,APPROVE - Low fraud risk,0,
influencer_357,640915,14292,737,2.64,2.23,535,0.0,APPROVE - Low fraud risk,0,
influencer_358,663439,20954,867,5.83,3.16,1590,0.0,APPROVE - Low fraud risk,0,
influencer_359,661258,5918,243,4.09,0.9,1308,0.7,APPROVE - Low fraud risk,0,
influencer_360,218701,10137,523,5.64,4.63,1774,0.3,APPROVE - Low fraud risk,0,
influencer_361,230075,4127,264,-8.81,1.79,183,2.0,APPROVE - Low fraud risk,0,
influencer_362,919811,37313,1816,2.12,4.06,955,0.0,APPROVE - Low fraud risk,0,
influencer_363,580536,15229,486,6.2,2.62,1133,0.0,APPROVE - Low fraud risk,0,
influencer_364,423789,10070,391,-3.52,2.38,1117,0.0,APPROVE - Low fraud risk,0,
influencer_365,1048980,39713,2030,-1.31,3.79,1654,0.0,APPROVE - Low fraud risk,0,
influencer_366,1768560,63242,3241,2.59,3.58,309,0.4,APPROVE - Low fraud risk,0,
influencer_367,794557,20884,898,-0.42,2.63,1737,0.0,APPROVE - Low fraud risk,0,
influencer_368,681540,20750,955,10.25,3.04,1042,4.1,APPROVE - Low fraud risk,0,
influencer_369,249333,5127,304,-1.75,2.06,644,0.0,APPROVE - Low fraud risk,0,
influencer_370,111260,900,24,29.54,0.81,778,38.2,CAUTION - Monitor 2-4 weeks,0,
influencer_371,418467,12578,603,8.57,3.01,1593,0.0,APPROVE - Low fraud risk,0,
influencer_372,77330,2659,171,-3.56,3.44,1686,0.0,APPROVE - Low fraud risk,0,
influencer_373,1114498,45913,2011,4.99,4.12,800,0.5,APPROVE - Low fraud risk,0,
influencer_374,257091,8184,262,4.37,3.18,1166,0.0,APPROVE - Low fraud risk,0,
influencer_375,107409,2583,103,-2.91,2.4,1287,0.0,APPROVE - Low fraud risk,0,
influencer_376,217476,8675,486,5.28,3.99,1219,0.0,APPROVE - Low fraud risk,0,
influencer_377,806431,34631,1519,8.1,4.29,766,1.2,APPROVE - Low fraud risk,0,
influencer_378,337795,6711,157,9.15,1.99,354,1.4,APPROVE - Low fraud risk,0,
influencer_379,1397346,20664,922,2.62,1.48,1225,0.0,APPROVE - Low fraud risk,0,
influencer_380,135542,3313,192,3.64,2.44,1834,0.0,APPROVE - Low fraud risk,0,
influencer_381,311447,9083,245,1.9,2.92,354,0.1,APPROVE - Low fraud risk,0,
influencer_382,633445,9651,311,4.73,1.52,545,0.0,APPROVE - Low fraud risk,0,
influencer_383,315578,9742,714,1.1,3.09,524,0.0,APPROVE - Low fraud risk,0,
influencer_384,1661067,14631,835,-1.73,0.88,1970,0.0,APPROVE - Low fraud risk,0,
influencer_385,79287,3012,208,3.4,3.8,1482,0.0,APPROVE - Low fraud risk,0,
influencer_386,78924,3626,224,-0.1,4.59,1159,0.0,APPROVE - Low fraud risk,0,
influencer_387,288536,75,2,41.75,0.03,667,97.3,REJECT - High fraud risk,1,
influencer_388,319263,17901,438,1.95,5.61,1837,0.0,APPROVE - Low fraud risk,0,
influencer_389,2819147,92049,3103,4.86,3.27,1191,0.4,APPROVE - Low fraud risk,0,
influencer_390,245586,5046,64,2.62,2.05,663,0.0,APPROVE - Low fraud risk,0,
influencer_391,38731,1412,51,1.51,3.65,823,0.1,APPROVE - Low fraud risk,0,
influencer_392,2646818,213,6,18.8,0.01,265,100.0,REJECT - High fraud risk,1,
influencer_393,212474,6569,205,11.24,3.09,606,4.4,APPROVE - Low fraud risk,0,
influencer_394,358457,4842,161,4.8,1.35,334,0.3,APPROVE - Low fraud risk,0,
influencer_395,921013,29396,1501,0.92,3.19,546,0.4,APPROVE - Low fraud risk,0,
influencer_396,501452,12787,689,3.85,2.55,664,0.0,APPROVE - Low fraud risk,0,
influencer_397,519453,8244,439,3.83,1.59,1019,0.0,APPROVE - Low fraud risk,0,
influencer_398,253403,10744,278,5.43,4.24,344,0.1,APPROVE - Low fraud risk,0,
influencer_399,116293,2568,71,7.78,2.21,1070,0.0,APPROVE - Low fraud risk,0,
influencer_400,1018853,24983,1115,5.04,2.45,1339,0.0,APPROVE - Low fraud risk,0,
influencer_401,162078,4643,364,0.42,2.86,484,0.0,APPROVE - Low fraud risk,0,
influencer_402,1184392,36234,3201,-0.48,3.06,1559,1.9,APPROVE - Low fraud risk,0,
influencer_403,353909,11219,99,4.24,3.17,1042,0.0,APPROVE - Low fraud risk,0,
influencer_404,164844,6766,405,8.19,4.1,1428,0.0,APPROVE - Low fraud risk,0,
influencer_405,984176,25639,1276,-3.78,2.61,1305,0.0,APPROVE - Low fraud risk,0,
influencer_406,464464,6398,255,6.0,1.38,1869,0.0,APPROVE - Low fraud risk,0,
influencer_407,137184,4892,217,5.0,3.57,790,0.1,APPROVE - Low fraud risk,0,
influencer_408,234290,4546,231,8.07,1.94,480,1.5,APPROVE - Low fraud risk,0,
influencer_409,787491,38644,1548,-3.84,4.91,988,0.0,APPROVE - Low fraud risk,0,
influencer_410,1012185,37925,1585,-0.18,3.75,974,0.0,APPROVE - Low fraud risk,0,
influencer_411,76098,2524,83,8.88,3.32,1532,0.3,APPROVE - Low fraud risk,0,
influencer_412,352537,12717,678,6.22,3.61,1698,0.0,APPROVE - Low fraud risk,0,
influencer_413,558275,22263,1100,7.66,3.99,1599,0.0,APPROVE - Low fraud risk,0,
influencer_414,821182,7931,605,8.3,0.97,1084,5.6,APPROVE - Low fraud risk,0,
influencer_415,86647,3717,276,1.04,4.29,203,0.0,APPROVE - Low fraud risk,0,
influencer_416,813632,12484,357,2.84,1.53,1028,0.0,APPROVE - Low fraud risk,0,
influencer_417,66168,1942,67,1.9,2.93,107,0.8,APPROVE - Low fraud risk,0,
influencer_418,530210,24106,9440,6.05,4.55,797,97.0,REJECT - High fraud risk,1,
influencer_419,1057860,21696,1478,4.91,2.05,439,0.0,APPROVE - Low fraud risk,0,
influencer_420,97378,2545,142,2.55,2.61,626,0.1,APPROVE - Low fraud risk,0,
influencer_421,75433,2429,125,3.34,3.22,1611,0.0,APPROVE - Low fraud risk,0,
influencer_422,814039,27204,667,4.96,3.34,329,0.2,APPROVE - Low fraud risk,0,
influencer_423,389938,10504,350,-2.35,2.69,548,0.0,APPROVE - Low fraud risk,0,
influencer_424,185020,3311,136,0.17,1.79,655,0.0,APPROVE - Low fraud risk,0,
influencer_425,156851,7080,391,7.71,4.51,1217,0.0,APPROVE - Low fraud risk,0,
influencer_426,376849,13669,4876,10.74,3.63,679,97.4,REJECT - High fraud risk,1,
influencer_427,62789,4474,190,8.41,7.13,957,0.3,APPROVE - Low fraud risk,0,
influencer_428,574149,13339,727,5.11,2.32,729,0.0,APPROVE - Low fraud risk,0,
influencer_429,70786,2186,549,22.96,3.09,810,96.9,REJECT - High fraud risk,1,
influencer_430,31771,1452,61,-0.77,4.57,92,1.0,APPROVE - Low fraud risk,0,
influencer_431,1530065,33436,903,8.42,2.19,1344,0.7,APPROVE - Low fraud risk,0,
influencer_432,174473,597,29,25.41,0.34,279,86.9,REJECT - High fraud risk,1,
influencer_433,224625,9940,599,5.45,4.43,203,0.1,APPROVE - Low fraud risk,0,
influencer_434,140114,4306,208,-1.31,3.07,1649,0.0,APPROVE - Low fraud risk,0,
influencer_435,5000000,29224,1312,10.22,0.58,725,24.2,APPROVE - Low fraud risk,0,
influencer_436,452273,5869,85,10.45,1.3,206,15.5,APPROVE - Low fraud risk,0,
influencer_437,1379408,14550,654,-3.13,1.05,1466,0.0,APPROVE - Low fraud risk,0,
influencer_438,262151,8997,287,-1.74,3.43,1846,0.0,APPROVE - Low fraud risk,0,
influencer_439,527546,9657,607,-0.88,1.83,1475,0.0,APPROVE - Low fraud risk,0,
influencer_440,179995,3395,118,3.81,1.89,1556,0.0,APPROVE - Low fraud risk,0,
influencer_441,52794,1373,91,2.41,2.6,1753,0.0,APPROVE - Low fraud risk,0,
influencer_442,731208,21568,1444,7.99,2.95,340,0.2,APPROVE - Low fraud risk,0,
influencer_443,465405,17330,892,5.68,3.72,532,0.1,APPROVE - Low fraud risk,0,
influencer_444,3668307,107095,8644,5.57,2.92,1906,0.4,APPROVE - Low fraud risk,0,
influencer_445,62650,3359,86,-0.18,5.36,733,0.0,APPROVE - Low fraud risk,0,
influencer_446,341092,11346,403,2.19,3.33,568,0.1,APPROVE - Low fraud risk,0,
influencer_447,533077,25294,701,3.66,4.74,742,0.1,APPROVE - Low fraud risk,0,
influencer_448,2296279,391,10,16.17,0.02,500,100.0,REJECT - High fraud risk,1,
influencer_449,577663,9065,445,5.47,1.57,686,0.3,APPROVE - Low fraud risk,0,
influencer_450,405270,11080,748,-1.3,2.73,196,0.0,APPROVE - Low fraud risk,0,
influencer_451,102338,3613,104,-1.2,3.53,181,0.0,APPROVE - Low fraud risk,0,
influencer_452,3492810,60992,3433,1.34,1.75,266,0.2,APPROVE - Low fraud risk,0,
influencer_453,608358,503,16,20.94,0.08,186,100.0,REJECT - High fraud risk,1,
influencer_454,361946,8493,433,-4.3,2.35,390,0.0,APPROVE - Low fraud risk,0,
influencer_455,224348,46,0,-1.02,0.02,777,92.6,REJECT - High fraud risk,1,
influencer_456,286636,9998,292,3.95,3.49,157,0.1,APPROVE - Low fraud risk,0,
influencer_457,860693,13149,488,0.44,1.53,463,0.0,APPROVE - Low fraud risk,0,
influencer_458,193727,4669,220,1.9,2.41,1991,0.0,APPROVE - Low fraud risk,0,
influencer_459,65655,3505,174,8.24,5.34,952,0.0,APPROVE - Low fraud risk,0,
influencer_460,584302,20398,837,0.36,3.49,1610,0.0,APPROVE - Low fraud risk,0,
influencer_461,2998470,156396,8978,3.25,5.22,702,0.4,APPROVE - Low fraud risk,0,
influencer_462,67888,832,32,-5.98,1.23,1331,0.0,APPROVE - Low fraud risk,0,
influencer_463,775209,22888,1101,5.86,2.95,517,0.1,APPROVE - Low fraud risk,0,
influencer_464,370314,7596,260,2.34,2.05,1846,0.0,APPROVE - Low fraud risk,0,
influencer_465,2278748,23522,885,0.53,1.03,1740,0.0,APPROVE - Low fraud risk,0,
influencer_466,226567,11735,978,2.15,5.18,1808,8.7,APPROVE - Low fraud risk,0,
influencer_467,1717105,19814,937,-0.79,1.15,351,0.0,APPROVE - Low fraud risk,0,
influencer_468,282879,165,3,10.38,0.06,839,93.6,REJECT - High fraud risk,1,
influencer_469,173895,2264,1150,11.47,1.3,347,85.3,REJECT - High fraud risk,1,
influencer_470,739032,2910,69,25.71,0.39,388,70.8,MANUAL REVIEW - Audit history,1,
influencer_471,456416,4804,234,-6.12,1.05,1167,0.5,APPROVE - Low fraud risk,0,
influencer_472,265450,1192,34,10.32,0.45,588,54.2,MANUAL REVIEW - Audit history,1,
influencer_473,639041,17698,592,2.68,2.77,1935,0.0,APPROVE - Low fraud risk,0,
influencer_474,738256,23387,757,5.76,3.17,1099,0.0,APPROVE - Low fraud risk,0,
influencer_475,983263,24651,1165,0.5,2.51,1680,0.0,APPROVE - Low fraud risk,0,
influencer_476,1043255,36916,1128,7.82,3.54,1086,0.0,APPROVE - Low fraud risk,0,
influencer_477,1009699,22509,1256,5.98,2.23,1441,0.0,APPROVE - Low fraud risk,0,
influencer_478,2902080,58790,4214,0.36,2.03,1810,0.2,APPROVE - Low fraud risk,0,
influencer_479,160304,4076,86,1.19,2.54,1223,0.0,APPROVE - Low fraud risk,0,
influencer_480,205759,7162,352,4.98,3.48,966,0.0,APPROVE - Low fraud risk,0,
influencer_481,619000,5956,344,4.09,0.96,1236,0.3,APPROVE - Low fraud risk,0,
influencer_482,1304805,33322,1988,7.12,2.55,1744,0.0,APPROVE - Low fraud risk,0,
influencer_483,149718,6195,279,4.36,4.14,675,0.1,APPROVE - Low fraud risk,0,
influencer_484,537858,11646,531,4.44,2.17,756,0.0,APPROVE - Low fraud risk,0,
influencer_485,79215,3162,184,6.48,3.99,585,0.1,APPROVE - Low fraud risk,0,
influencer_486,755633,19045,7779,21.31,2.52,897,99.1,REJECT - High fraud risk,1,
influencer_487,571133,19225,898,1.81,3.37,1142,0.0,APPROVE - Low fraud risk,0,
influencer_488,942660,39547,1848,-0.97,4.2,178,1.0,APPROVE - Low fraud risk,0,
influencer_489,1211649,24329,1053,-3.08,2.01,264,0.0,APPROVE - Low fraud risk,0,
influencer_490,702364,14677,747,2.31,2.09,593,0.0,APPROVE - Low fraud risk,0,
influencer_491,1433054,33187,1040,3.77,2.32,1882,0.0,APPROVE - Low fraud risk,0,
influencer_492,73203,3748,59,1.76,5.12,258,0.5,APPROVE - Low fraud risk,0,
influencer_493,7996,321,11,0.01,4.01,1635,0.0,APPROVE - Low fraud risk,0,
influencer_494,989539,39157,1777,11.51,3.96,388,7.2,APPROVE - Low fraud risk,0,
influencer_495,1745838,53692,2365,-0.92,3.08,592,0.4,APPROVE - Low fraud risk,0,
influencer_496,91341,4701,269,-1.1,5.15,1259,0.0,APPROVE - Low fraud risk,0,
influencer_497,334799,15677,1364,-1.4,4.68,1008,3.0,APPROVE - Low fraud risk,0,
influencer_498,179069,3675,199,0.0,2.05,938,0.0,APPROVE - Low fraud risk,0,
influencer_499,422170,13329,553,-6.06,3.16,796,0.7,APPROVE - Low fraud risk,0,
influencer_500,195449,9463,481,2.31,4.84,879,0.3,APPROVE - Low fraud risk,0,
influencer_501,1031023,46613,2741,-0.47,4.52,1844,0.6,APPROVE - Low fraud risk,0,
influencer_502,55585,1184,47,-0.75,2.13,318,0.0,APPROVE - Low fraud risk,0,
influencer_503,144764,4716,241,5.1,3.26,1760,0.0,APPROVE - Low fraud risk,0,
influencer_504,52160,146,6,36.61,0.28,650,79.2,REJECT - High fraud risk,1,
influencer_505,17134,581,28,3.89,3.39,251,1.8,APPROVE - Low fraud risk,0,
influencer_506,565777,15872,701,4.74,2.81,1381,0.0,APPROVE - Low fraud risk,0,
influencer_507,291972,4129,96,5.38,1.41,722,0.3,APPROVE - Low fraud risk,0,
influencer_508,600764,19850,922,1.56,3.3,1087,0.0,APPROVE - Low fraud risk,0,
influencer_509,4031427,161941,4650,0.93,4.02,1335,0.2,APPROVE - Low fraud risk,0,
influencer_510,94346,3649,127,10.83,3.87,119,1.7,APPROVE - Low fraud risk,0,
influencer_511,366460,13286,546,9.54,3.63,462,0.6,APPROVE - Low fraud risk,0,
influencer_512,67331,1640,108,6.84,2.44,1867,0.0,APPROVE - Low fraud risk,0,
influencer_513,496411,12599,546,6.52,2.54,1031,0.0,APPROVE - Low fraud risk,0,
influencer_514,1028390,12952,652,5.19,1.26,567,0.5,APPROVE - Low fraud risk,0,
influencer_515,306088,11022,461,-1.03,3.6,1036,0.0,APPROVE - Low fraud risk,0,
influencer_516,1855977,50700,1697,5.36,2.73,1959,0.1,APPROVE - Low fraud risk,0,
influencer_517,72240,2029,101,5.18,2.81,1813,0.0,APPROVE - Low fraud risk,0,
influencer_518,90055,2546,128,2.02,2.83,1385,0.0,APPROVE - Low fraud risk,0,
influencer_519,445509,11190,422,1.27,2.51,768,0.0,APPROVE - Low fraud risk,0,
influencer_520,3798671,155805,9684,6.8,4.1,1659,0.0,APPROVE - Low fraud risk,0,
influencer_521,218150,6664,274,2.69,3.05,309,0.1,APPROVE - Low fraud risk,0,
influencer_522,853107,30217,803,5.46,3.54,1888,0.0,APPROVE - Low fraud risk,0,
influencer_523,869357,36067,1410,4.64,4.15,1644,0.0,APPROVE - Low fraud risk,0,
influencer_524,1398146,34785,1810,6.7,2.49,913,1.6,APPROVE - Low fraud risk,0,
influencer_525,173529,4840,180,10.28,2.79,1885,0.6,APPROVE - Low fraud risk,0,
influencer_526,1604579,77254,3826,-3.37,4.81,262,0.4,APPROVE - Low fraud risk,0,
influencer_527,185426,5510,285,-4.72,2.97,1240,0.0,APPROVE - Low fraud risk,0,
influencer_528,344455,3614,43,5.09,1.05,298,8.9,APPROVE - Low fraud risk,0,
influencer_529,306072,3718,86,0.69,1.21,1211,0.0,APPROVE - Low fraud risk,0,
influencer_530,1936889,54266,24837,25.63,2.8,59,95.8,REJECT - High fraud risk,1,
influencer_531,210266,7333,353,5.04,3.49,205,0.1,APPROVE - Low fraud risk,0,
influencer_532,1373970,17884,663,7.45,1.3,738,2.0,APPROVE - Low fraud risk,0,
influencer_533,204541,7779,168,11.85,3.8,1906,4.0,APPROVE - Low fraud risk,0,
influencer_534,523252,1822,83,5.16,0.35,959,50.3,MANUAL REVIEW - Audit history,1,
influencer_535,1847385,57416,2025,11.06,3.11,625,7.1,APPROVE - Low fraud risk,0,
influencer_536,143485,2983,157,-4.9,2.08,1873,0.0,APPROVE - Low fraud risk,0,
influencer_537,727644,20449,1256,10.3,2.81,1309,1.5,APPROVE - Low fraud risk,0,
influencer_538,2224160,51082,2312,-3.1,2.3,1706,0.0,APPROVE - Low fraud risk,0,
influencer_539,609458,9159,443,4.17,1.5,728,0.0,APPROVE - Low fraud risk,0,
influencer_540,932904,32307,13007,8.76,3.46,633,95.1,REJECT - High fraud risk,1,
influencer_541,335283,9687,623,4.14,2.89,545,0.1,APPROVE - Low fraud risk,0,
influencer_542,1616871,35177,1197,5.13,2.18,636,0.0,APPROVE - Low fraud risk,0,
influencer_543,1008672,15083,230,4.63,1.5,1215,0.0,APPROVE - Low fraud risk,0,
influencer_544,1873575,345,12,19.84,0.02,517,100.0,REJECT - High fraud risk,1,
influencer_545,479751,18135,855,4.03,3.78,1368,0.0,APPROVE - Low fraud risk,0,
influencer_546,416008,10573,180,3.66,2.54,1389,0.0,APPROVE - Low fraud risk,0,
influencer_547,77641,3444,110,7.42,4.44,889,0.3,APPROVE - Low fraud risk,0,
influencer_548,315439,4292,85,4.72,1.36,1889,0.0,APPROVE - Low fraud risk,0,
influencer_549,465534,9608,621,-1.05,2.06,739,0.0,APPROVE - Low fraud risk,0,
influencer_550,121264,1737,48,3.5,1.43,926,0.3,APPROVE - Low fraud risk,0,
influencer_551,217031,2711,122,-1.01,1.25,663,0.0,APPROVE - Low fraud risk,0,
influencer_552,253181,4806,374,1.03,1.9,426,0.0,APPROVE - Low fraud risk,0,
influencer_553,1650008,69509,2015,6.82,4.21,416,0.7,APPROVE - Low fraud risk,0,
influencer_554,970762,33293,1830,7.08,3.43,1998,0.1,APPROVE - Low fraud risk,0,
influencer_555,273949,4282,123,5.41,1.56,444,0.0,APPROVE - Low fraud risk,0,
influencer_556,2247059,59308,1854,-2.38,2.64,1113,0.0,APPROVE - Low fraud risk,0,
influencer_557,319338,1506,38,25.24,0.47,852,69.7,MANUAL REVIEW - Audit history,1,
influencer_558,263114,6225,1991,4.78,2.37,587,92.8,REJECT - High fraud risk,1,
influencer_559,1625107,54141,17327,15.68,3.33,399,98.0,REJECT - High fraud risk,1,
influencer_560,1506087,23833,1082,13.37,1.58,1976,10.9,APPROVE - Low fraud risk,0,
influencer_561,27089,492,20,-0.99,1.82,1278,0.0,APPROVE - Low fraud risk,0,
influencer_562,135016,7299,544,6.83,5.41,1582,0.3,APPROVE - Low fraud risk,0,
influencer_563,2125852,41699,3248,4.44,1.96,1143,0.0,APPROVE - Low fraud risk,0,
influencer_564,763736,25015,1511,2.61,3.28,349,0.3,APPROVE - Low fraud risk,0,
influencer_565,402989,11182,494,7.34,2.77,93,0.1,APPROVE - Low fraud risk,0,
influencer_566,69600,2103,753,19.95,3.02,993,96.6,REJECT - High fraud risk,1,
influencer_567,316363,6467,286,0.73,2.04,470,0.0,APPROVE - Low fraud risk,0,
influencer_568,933201,32347,1010,10.92,3.47,456,2.6,APPROVE - Low fraud risk,0,
influencer_569,57383,1648,120,-1.53,2.87,1570,0.0,APPROVE - Low fraud risk,0,
influencer_570,700191,20353,453,7.75,2.91,1745,0.0,APPROVE - Low fraud risk,0,
influencer_571,630583,22159,11757,17.23,3.51,806,98.1,REJECT - High fraud risk,1,
influencer_572,409101,9294,369,3.36,2.27,443,0.0,APPROVE - Low fraud risk,0,
influencer_573,398960,17323,795,11.43,4.34,509,4.2,APPROVE - Low fraud risk,0,
